num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
1.0,120.0,28.0,12.0,544.0,,374,699,0.0,13.0,,2016.0,106.0,8.2,2.35,0
271.0,143.0,563.0,1000.0,40000.0,305388685.0,809474,48184,3.0,2113.0,140000000.0,2003.0,5000.0,8.1,2.35,10000
4.0,,0.0,1000.0,10000.0,,252,14719,1.0,2.0,,2010.0,2000.0,6.4,,25
403.0,123.0,508.0,14000.0,34000.0,337103873.0,305008,81385,1.0,591.0,125000000.0,2014.0,22000.0,6.7,2.35,52000
294.0,174.0,2000.0,362.0,15000.0,217536138.0,314253,16008,2.0,1966.0,125000000.0,2006.0,574.0,6.6,2.35,0
159.0,101.0,107.0,56.0,688.0,131536019.0,58498,1031,0.0,99.0,103000000.0,2014.0,237.0,6.4,2.35,0
289.0,134.0,0.0,346.0,20000.0,214948780.0,405973,20952,4.0,1055.0,110000000.0,2003.0,505.0,7.5,2.35,0
342.0,132.0,681.0,12000.0,23000.0,209805005.0,284792,55345,3.0,366.0,125000000.0,2011.0,14000.0,7.3,2.35,54000
382.0,129.0,0.0,154.0,21000.0,186830669.0,338635,22403,2.0,412.0,125000000.0,2011.0,979.0,7.5,2.35,39000
344.0,106.0,255.0,850.0,14000.0,163192114.0,229679,18003,0.0,637.0,125000000.0,2010.0,1000.0,5.8,2.35,15000
196.0,113.0,719.0,217.0,605.0,119412921.0,240241,1441,0.0,391.0,65000000.0,1990.0,308.0,7.5,1.85,0
85.0,102.0,323.0,241.0,845.0,32694788.0,101411,1815,1.0,546.0,85000000.0,1999.0,372.0,6.6,2.35,0
436.0,135.0,209.0,602.0,10000.0,113165635.0,229823,12175,0.0,504.0,125000000.0,2012.0,826.0,6.7,2.35,31000
183.0,125.0,541.0,409.0,920.0,107285004.0,189855,2699,3.0,1018.0,125000000.0,1997.0,890.0,3.7,1.85,0
175.0,110.0,2000.0,636.0,1000.0,260031035.0,141414,4146,0.0,482.0,123000000.0,2000.0,722.0,6.0,1.85,0
239.0,124.0,776.0,812.0,15000.0,186739919.0,333248,20553,0.0,1159.0,125000000.0,2004.0,2000.0,6.4,2.35,19000
237.0,123.0,610.0,653.0,10000.0,215397307.0,242188,11930,0.0,1426.0,125000000.0,2000.0,794.0,6.1,2.35,0
231.0,130.0,249.0,461.0,784.0,182618434.0,133076,2684,0.0,779.0,140000000.0,2000.0,638.0,6.4,2.35,0
262.0,92.0,167.0,702.0,11000.0,131920333.0,213275,15302,3.0,436.0,130000000.0,2007.0,2000.0,5.6,2.35,0
552.0,127.0,0.0,341.0,774.0,124976634.0,440084,2121,0.0,755.0,120000000.0,2012.0,358.0,8.0,1.85,122000
276.0,123.0,160.0,402.0,12000.0,115802596.0,182661,14017,1.0,681.0,110000000.0,2007.0,701.0,5.2,2.35,0
267.0,123.0,521.0,265.0,13000.0,108521835.0,40123,13752,0.0,297.0,120000000.0,2016.0,365.0,7.1,2.35,31000
102.0,107.0,368.0,1000.0,2000.0,100685880.0,100821,4046,0.0,554.0,120000000.0,2003.0,1000.0,4.8,2.35,0
775.0,124.0,0.0,641.0,13000.0,126464904.0,456260,24098,0.0,2326.0,130000000.0,2012.0,9000.0,7.0,2.35,97000
71.0,77.0,50.0,537.0,886.0,64736114.0,36471,2682,0.0,69.0,120000000.0,2002.0,799.0,5.4,1.85,459
476.0,109.0,662.0,1000.0,13000.0,93050117.0,338087,17689,0.0,814.0,115000000.0,2013.0,2000.0,6.6,2.35,61000
207.0,134.0,123.0,567.0,14000.0,57637485.0,183909,17159,0.0,666.0,105000000.0,2004.0,850.0,6.7,2.35,0
492.0,117.0,294.0,1000.0,10000.0,58607007.0,182899,14161,0.0,630.0,100000000.0,2014.0,2000.0,6.2,2.35,60000
284.0,135.0,0.0,87.0,690.0,43929341.0,57873,902,0.0,414.0,120000000.0,2008.0,107.0,6.1,2.35,0
168.0,121.0,274.0,157.0,273.0,30212620.0,35066,993,4.0,196.0,120000000.0,2010.0,216.0,5.3,1.85,0
283.0,117.0,446.0,877.0,10000.0,76418654.0,148280,12731,0.0,348.0,117000000.0,2010.0,973.0,6.3,2.35,11000
539.0,124.0,364.0,1000.0,11000.0,89021735.0,387436,22004,0.0,892.0,120000000.0,2013.0,10000.0,7.0,2.35,71000
359.0,140.0,0.0,4000.0,20000.0,380262555.0,520104,44042,4.0,3286.0,113000000.0,2005.0,16000.0,7.6,2.35,10000
284.0,142.0,0.0,4000.0,20000.0,310675583.0,464310,42990,3.0,3516.0,115000000.0,2002.0,16000.0,6.7,1.78,0
250.0,92.0,0.0,773.0,12000.0,289907418.0,585659,15013,0.0,593.0,115000000.0,2001.0,1000.0,8.1,1.85,0
440.0,138.0,446.0,929.0,20000.0,132550960.0,328067,23755,1.0,533.0,120000000.0,2013.0,992.0,6.7,2.35,68000
320.0,136.0,0.0,1000.0,20000.0,474544677.0,534658,37723,1.0,3597.0,115000000.0,1999.0,14000.0,6.5,2.35,13000
257.0,98.0,16.0,12000.0,16000.0,187165546.0,150618,43286,3.0,195.0,135000000.0,2013.0,15000.0,7.3,2.35,28000
33.0,116.0,0.0,141.0,936.0,,20567,1609,1.0,36.0,78000000.0,2008.0,276.0,5.1,2.35,291
152.0,153.0,610.0,617.0,12000.0,40911830.0,55994,15046,0.0,454.0,115000000.0,2002.0,836.0,6.0,2.35,0
231.0,120.0,19.0,9000.0,26000.0,47952020.0,37750,46719,2.0,134.0,115000000.0,2016.0,11000.0,6.1,2.35,16000
348.0,101.0,473.0,429.0,833.0,190871240.0,167085,2690,0.0,491.0,125000000.0,2014.0,809.0,5.9,2.35,62000
738.0,91.0,0.0,13.0,39.0,274084951.0,582917,87,0.0,1885.0,100000000.0,2013.0,23.0,7.8,2.35,147000
93.0,108.0,79.0,268.0,650.0,67155742.0,62271,1569,1.0,277.0,116000000.0,1997.0,293.0,5.8,2.35,0
181.0,112.0,13.0,799.0,5000.0,81638674.0,17533,8306,,115.0,135000000.0,2016.0,833.0,6.3,2.35,12000
369.0,100.0,128.0,78.0,596.0,56114221.0,110486,1261,3.0,695.0,120000000.0,2015.0,360.0,4.3,2.35,41000
179.0,108.0,189.0,1000.0,49000.0,250863268.0,234480,55486,2.0,444.0,110000000.0,2006.0,3000.0,6.4,1.85,3000
358.0,114.0,62.0,884.0,12000.0,155181732.0,147497,16718,0.0,499.0,110000000.0,2015.0,2000.0,6.1,2.35,52000
160.0,119.0,55.0,387.0,811.0,125332007.0,149680,2958,3.0,328.0,110000000.0,1997.0,766.0,6.5,2.35,0
192.0,142.0,776.0,1000.0,13000.0,113330342.0,207613,19454,1.0,1144.0,110000000.0,2000.0,2000.0,7.1,2.35,4000
198.0,125.0,0.0,350.0,11000.0,125531634.0,284852,19359,0.0,627.0,110000000.0,2004.0,8000.0,6.4,2.35,0
233.0,126.0,218.0,322.0,11000.0,186336103.0,348861,22722,2.0,798.0,120000000.0,2005.0,11000.0,6.5,2.35,0
263.0,119.0,124.0,1000.0,14000.0,129995817.0,154621,22622,0.0,258.0,110000000.0,2015.0,5000.0,6.3,2.35,27000
267.0,170.0,17000.0,827.0,29000.0,102608827.0,264318,34582,0.0,799.0,110000000.0,2004.0,3000.0,7.5,2.35,0
184.0,85.0,11.0,116.0,480.0,42776259.0,53160,1173,1.0,121.0,112000000.0,2010.0,392.0,4.9,2.35,0
447.0,119.0,1000.0,741.0,11000.0,98780042.0,136019,13391,0.0,443.0,120000000.0,2011.0,1000.0,5.8,2.35,14000
29.0,60.0,,432.0,669.0,,25402,1655,4.0,97.0,,,554.0,7.6,4.0,0
366.0,102.0,263.0,1000.0,6000.0,106369117.0,225273,10583,0.0,523.0,110000000.0,2014.0,1000.0,6.2,2.35,71000
172.0,103.0,67.0,111.0,383.0,142614158.0,66593,692,3.0,153.0,110000000.0,2011.0,113.0,5.5,1.78,31000
104.0,76.0,6.0,421.0,12000.0,50026353.0,13581,13607,0.0,88.0,110000000.0,2004.0,513.0,5.4,1.78,304
181.0,120.0,124.0,943.0,6000.0,66002193.0,44296,12452,3.0,144.0,110000000.0,2016.0,5000.0,5.8,2.35,12000
327.0,127.0,189.0,544.0,20000.0,85463309.0,254841,22254,1.0,426.0,110000000.0,2011.0,929.0,7.1,2.35,36000
125.0,105.0,67.0,40.0,681.0,71017784.0,27257,914,3.0,59.0,105000000.0,2013.0,71.0,5.4,1.85,0
79.0,121.0,101.0,202.0,673.0,48068396.0,60573,2027,0.0,248.0,160000000.0,1997.0,368.0,3.7,2.35,894
326.0,114.0,151.0,430.0,11000.0,61656849.0,184561,12908,4.0,554.0,110000000.0,2013.0,635.0,6.7,2.35,123000
354.0,129.0,235.0,297.0,13000.0,134520804.0,336235,13961,1.0,782.0,110000000.0,2007.0,300.0,7.2,2.35,0
297.0,171.0,0.0,857.0,16000.0,313837577.0,1238746,22342,2.0,5060.0,93000000.0,2001.0,5000.0,8.8,2.35,21000
188.0,120.0,153.0,447.0,1000.0,24004159.0,68720,3175,0.0,191.0,110000000.0,2004.0,1000.0,5.8,2.35,0
174.0,165.0,0.0,780.0,10000.0,58183966.0,79186,14196,1.0,386.0,107000000.0,2001.0,851.0,6.8,2.35,0
109.0,82.0,34.0,434.0,760.0,100446895.0,36033,2762,1.0,456.0,109000000.0,2003.0,743.0,3.8,1.85,946
225.0,115.0,295.0,466.0,10000.0,144795350.0,387632,12068,1.0,789.0,120000000.0,2004.0,981.0,7.1,2.35,0
239.0,194.0,0.0,195.0,14000.0,47396698.0,217373,19600,1.0,942.0,130000000.0,2005.0,5000.0,7.2,2.35,0
101.0,84.0,50.0,692.0,979.0,140015224.0,94172,3382,0.0,179.0,133000000.0,1999.0,886.0,5.9,1.85,0
228.0,97.0,63.0,525.0,852.0,104374107.0,89351,2480,0.0,214.0,105000000.0,2009.0,578.0,7.1,1.85,5000
568.0,151.0,0.0,372.0,13000.0,228430993.0,472488,14831,1.0,1023.0,108000000.0,2015.0,801.0,8.1,2.35,153000
,22.0,0.0,,5.0,,6,5,0.0,,,,,7.2,,0
257.0,136.0,0.0,3000.0,19000.0,35799026.0,263329,34839,1.0,899.0,126000000.0,2005.0,12000.0,6.9,2.35,0
62.0,104.0,23.0,591.0,752.0,6712451.0,4102,3133,0.0,89.0,90000000.0,2001.0,631.0,4.4,1.85,53
175.0,127.0,57.0,3000.0,12000.0,101643008.0,218341,29069,1.0,498.0,90000000.0,2000.0,11000.0,6.5,2.35,0
265.0,171.0,0.0,695.0,3000.0,187670866.0,982637,6521,0.0,2368.0,103000000.0,2000.0,933.0,8.5,2.35,21000
252.0,145.0,14000.0,533.0,10000.0,132014112.0,399651,12546,0.0,1331.0,102000000.0,2002.0,798.0,7.7,2.35,0
232.0,174.0,0.0,9000.0,11000.0,261970615.0,387616,35672,1.0,858.0,100000000.0,2002.0,10000.0,7.4,2.35,0
400.0,144.0,258.0,834.0,6000.0,167007184.0,470483,9125,1.0,2301.0,150000000.0,2006.0,1000.0,8.0,2.35,0
230.0,119.0,13000.0,567.0,1000.0,180011740.0,177725,2776,0.0,1368.0,100000000.0,2001.0,658.0,5.7,2.35,0
210.0,153.0,0.0,539.0,780.0,204843350.0,744891,2829,0.0,983.0,102000000.0,1991.0,604.0,8.5,2.35,13000
357.0,140.0,0.0,1000.0,40000.0,97030725.0,230931,64599,1.0,585.0,100000000.0,2009.0,23000.0,7.0,2.35,0
300.0,176.0,0.0,561.0,18000.0,130127620.0,324671,20354,0.0,458.0,100000000.0,2007.0,782.0,7.8,1.85,0
94.0,141.0,0.0,618.0,2000.0,146282411.0,190439,4528,0.0,351.0,115000000.0,1994.0,1000.0,7.2,2.35,0
267.0,106.0,12000.0,385.0,18000.0,65452312.0,149998,19906,1.0,285.0,100000000.0,2009.0,464.0,6.4,2.35,0
180.0,98.0,80.0,708.0,22000.0,148383780.0,85531,24082,10.0,152.0,100000000.0,2010.0,713.0,5.5,1.85,0
265.0,116.0,285.0,107.0,12000.0,119219978.0,189806,20233,2.0,316.0,100000000.0,2010.0,8000.0,6.7,2.35,16000
81.0,115.0,55.0,383.0,1000.0,101228120.0,84424,3454,1.0,131.0,100000000.0,1996.0,773.0,6.1,2.35,0
765.0,165.0,16000.0,265.0,29000.0,162804648.0,955174,40978,1.0,1193.0,100000000.0,2012.0,11000.0,8.5,2.35,199000
80.0,91.0,21.0,542.0,2000.0,100117603.0,102933,4842,0.0,230.0,100000000.0,1996.0,700.0,6.9,1.78,0
141.0,78.0,10.0,253.0,558.0,89296573.0,128285,2039,1.0,297.0,100000000.0,2000.0,452.0,7.3,1.66,0
383.0,103.0,165.0,13000.0,26000.0,85017401.0,246803,57881,3.0,474.0,92000000.0,2012.0,13000.0,6.7,2.35,108000
193.0,131.0,226.0,341.0,12000.0,173005002.0,255447,13679,0.0,692.0,100000000.0,2004.0,625.0,6.9,2.35,0
170.0,104.0,14.0,203.0,3000.0,75030163.0,108076,4487,0.0,1690.0,100000000.0,2006.0,762.0,5.1,2.35,0
333.0,101.0,0.0,279.0,925.0,77222184.0,87677,1738,0.0,388.0,100000000.0,2009.0,468.0,6.8,2.35,11000
256.0,111.0,456.0,394.0,20000.0,34964818.0,39956,21393,4.0,186.0,150000000.0,2015.0,548.0,5.8,2.35,24000
203.0,102.0,77.0,120.0,14000.0,107515297.0,85833,14552,2.0,113.0,100000000.0,2013.0,151.0,6.7,2.35,17000
321.0,103.0,207.0,3000.0,40000.0,67631157.0,176598,55175,0.0,374.0,100000000.0,2010.0,11000.0,6.0,2.35,25000
174.0,121.0,0.0,595.0,1000.0,66862068.0,89509,3903,0.0,524.0,83000000.0,1999.0,1000.0,5.7,2.35,2000
166.0,143.0,380.0,452.0,29000.0,57366262.0,400292,33160,0.0,657.0,100000000.0,2006.0,3000.0,8.0,2.35,14000
606.0,240.0,17000.0,4000.0,29000.0,116866727.0,780588,46057,3.0,1138.0,100000000.0,2013.0,11000.0,8.2,2.35,138000
144.0,121.0,541.0,680.0,920.0,184031112.0,190786,2880,4.0,539.0,100000000.0,1995.0,710.0,5.4,1.85,0
192.0,129.0,719.0,423.0,660.0,54700065.0,221521,2031,0.0,1049.0,105000000.0,1997.0,475.0,7.2,1.85,0
511.0,172.0,670.0,1000.0,15000.0,27098580.0,284825,22686,5.0,828.0,102000000.0,2012.0,5000.0,7.5,2.35,124000
188.0,101.0,0.0,577.0,2000.0,55673333.0,65785,4286,1.0,160.0,80000000.0,2010.0,653.0,7.0,2.35,16000
212.0,87.0,26.0,566.0,827.0,40198710.0,87451,3144,0.0,660.0,100000000.0,2004.0,825.0,3.3,2.35,0
245.0,101.0,420.0,467.0,12000.0,72660029.0,115687,16235,0.0,269.0,100000000.0,2014.0,3000.0,6.0,2.35,21000
127.0,95.0,63.0,720.0,23000.0,38120554.0,71527,26940,0.0,217.0,140000000.0,2002.0,770.0,7.1,1.5,0
167.0,102.0,52.0,526.0,8000.0,49392095.0,52029,10552,1.0,224.0,100000000.0,2009.0,735.0,5.4,1.85,0
320.0,131.0,385.0,11000.0,26000.0,39292022.0,127258,52610,15.0,351.0,90000000.0,2014.0,13000.0,6.1,2.35,56000
163.0,114.0,19.0,848.0,1000.0,28772222.0,33953,3962,1.0,163.0,105000000.0,2015.0,897.0,5.3,2.35,37000
78.0,94.0,6.0,227.0,490.0,17010646.0,40751,1195,0.0,239.0,84000000.0,2005.0,294.0,2.2,1.85,881
289.0,122.0,2000.0,571.0,26000.0,24985612.0,71782,28328,0.0,161.0,100000000.0,2015.0,911.0,7.0,1.85,27000
66.0,95.0,31.0,683.0,3000.0,4411102.0,20295,6161,1.0,164.0,100000000.0,2002.0,695.0,3.8,1.85,416
266.0,115.0,521.0,95.0,13000.0,35024475.0,110364,13761,1.0,261.0,100000000.0,2010.0,537.0,6.9,2.35,0
208.0,88.0,20.0,36.0,144.0,130174897.0,27918,309,0.0,155.0,99000000.0,2015.0,42.0,7.2,1.85,33000
97.0,110.0,342.0,393.0,623.0,10200000.0,18697,1722,0.0,263.0,10000000.0,1997.0,508.0,7.3,1.85,578
202.0,130.0,208.0,591.0,12000.0,202007640.0,248045,15972,5.0,890.0,98000000.0,2001.0,3000.0,6.3,2.35,0
233.0,216.0,17000.0,1000.0,29000.0,77679638.0,314033,47657,3.0,1166.0,100000000.0,2002.0,14000.0,7.5,2.35,0
136.0,146.0,611.0,28.0,23000.0,9213.0,38690,23240,2.0,130.0,94000000.0,2011.0,196.0,7.6,2.35,13000
154.0,85.0,9.0,970.0,12000.0,58867694.0,54077,25590,0.0,112.0,100000000.0,2007.0,11000.0,6.8,1.85,0
169.0,93.0,0.0,465.0,11000.0,59475623.0,49739,13748,1.0,407.0,90000000.0,2004.0,2000.0,5.2,1.85,0
200.0,152.0,0.0,557.0,2000.0,108638745.0,292022,4270,0.0,1103.0,92000000.0,2001.0,820.0,7.7,2.35,10000
255.0,85.0,116.0,329.0,8000.0,86897182.0,106790,9271,0.0,177.0,95000000.0,2012.0,331.0,6.2,1.85,18000
173.0,126.0,0.0,10000.0,14000.0,63540020.0,343274,39319,2.0,742.0,93000000.0,1997.0,13000.0,7.7,2.35,18000
221.0,146.0,127.0,722.0,962.0,95328937.0,59581,4555,4.0,293.0,100000000.0,2010.0,740.0,4.3,1.85,0
82.0,89.0,10.0,442.0,2000.0,50802661.0,58300,3372,1.0,139.0,95000000.0,2000.0,919.0,6.9,1.85,0
233.0,88.0,20.0,916.0,22000.0,161317423.0,145321,25354,0.0,139.0,95000000.0,2012.0,1000.0,6.6,2.35,14000
343.0,105.0,0.0,502.0,2000.0,201148159.0,103737,4671,1.0,322.0,95000000.0,2015.0,520.0,7.0,2.35,56000
308.0,135.0,0.0,310.0,873.0,43982842.0,125109,2370,1.0,593.0,65000000.0,2009.0,560.0,6.7,2.35,16000
301.0,100.0,475.0,799.0,1000.0,380838870.0,692482,5641,0.0,866.0,94000000.0,2003.0,939.0,8.2,1.85,11000
328.0,192.0,0.0,416.0,5000.0,377019252.0,1215718,6434,2.0,3189.0,94000000.0,2003.0,857.0,8.9,2.35,16000
294.0,172.0,0.0,857.0,16000.0,340478898.0,1100446,23052,1.0,2417.0,94000000.0,2002.0,5000.0,8.7,2.35,10000
175.0,102.0,44.0,766.0,12000.0,17176900.0,54501,17098,4.0,154.0,95000000.0,2014.0,3000.0,5.5,2.35,16000
199.0,100.0,165.0,240.0,11000.0,131144183.0,157016,12150,1.0,824.0,115000000.0,2001.0,509.0,5.7,2.35,0
355.0,119.0,0.0,968.0,40000.0,23014504.0,172707,54031,1.0,462.0,100000000.0,2014.0,11000.0,6.3,2.35,37000
198.0,92.0,394.0,527.0,693.0,181166115.0,219501,2574,0.0,1236.0,93000000.0,2001.0,595.0,5.9,1.85,0
529.0,105.0,81.0,779.0,11000.0,176740650.0,403836,13118,0.0,646.0,93000000.0,2011.0,1000.0,7.6,2.35,47000
198.0,107.0,70.0,330.0,770.0,71148699.0,68935,1614,0.0,125.0,90000000.0,2008.0,419.0,6.6,2.35,0
412.0,101.0,212.0,476.0,13000.0,67344392.0,165618,15481,2.0,503.0,92000000.0,2013.0,787.0,5.3,1.85,66000
106.0,137.0,102.0,877.0,2000.0,22406362.0,16832,5780,0.0,267.0,107000000.0,2004.0,973.0,6.0,2.35,701
283.0,115.0,663.0,55.0,1000.0,261437578.0,479166,1901,0.0,815.0,92000000.0,2004.0,723.0,8.0,2.35,0
61.0,124.0,212.0,810.0,1000.0,11000000.0,21102,3611,3.0,169.0,98000000.0,1995.0,903.0,5.6,2.35,1000
217.0,118.0,0.0,1000.0,8000.0,88761720.0,141179,14024,0.0,419.0,95000000.0,2010.0,3000.0,5.9,2.35,9000
175.0,98.0,188.0,602.0,10000.0,250147615.0,403014,12998,0.0,289.0,90000000.0,1997.0,826.0,7.3,1.85,0
191.0,82.0,487.0,967.0,15000.0,245823397.0,385871,21275,2.0,515.0,90000000.0,1999.0,1000.0,7.9,1.85,0
316.0,98.0,12000.0,1000.0,18000.0,81557479.0,149947,25780,1.0,326.0,100000000.0,2010.0,3000.0,6.8,2.35,18000
127.0,90.0,420.0,141.0,191.0,226138454.0,160440,664,2.0,394.0,90000000.0,2001.0,165.0,6.6,2.35,0
185.0,130.0,0.0,568.0,11000.0,155370362.0,98403,12890,0.0,683.0,100000000.0,2000.0,627.0,6.6,2.35,0
191.0,90.0,97.0,56.0,622.0,124870275.0,152601,1227,1.0,156.0,100000000.0,2009.0,526.0,7.0,2.35,0
188.0,94.0,107.0,117.0,835.0,196573705.0,166791,1258,0.0,132.0,90000000.0,2009.0,256.0,7.0,1.85,0
362.0,114.0,0.0,423.0,3000.0,58229120.0,236421,5095,1.0,515.0,90000000.0,2013.0,806.0,7.3,2.35,70000
181.0,94.0,368.0,466.0,13000.0,125305545.0,145350,15419,0.0,643.0,92000000.0,2000.0,1000.0,5.5,2.35,0
352.0,151.0,17000.0,1000.0,29000.0,132373442.0,873649,45648,0.0,2054.0,90000000.0,2006.0,13000.0,8.5,2.35,29000
143.0,88.0,7.0,484.0,2000.0,120618403.0,171792,4478,0.0,222.0,90000000.0,1998.0,500.0,7.5,1.66,12000
308.0,121.0,0.0,918.0,21000.0,110416702.0,307539,23484,3.0,577.0,92000000.0,2008.0,1000.0,7.0,2.35,0
517.0,158.0,21000.0,585.0,18000.0,102515793.0,330152,20388,1.0,632.0,90000000.0,2011.0,1000.0,7.8,2.35,54000
148.0,128.0,323.0,489.0,13000.0,100012500.0,299258,14274,1.0,346.0,90000000.0,1995.0,559.0,7.6,2.35,0
415.0,128.0,0.0,727.0,21000.0,209019489.0,477300,23996,3.0,621.0,90000000.0,2009.0,979.0,7.6,1.85,20000
1.0,141.0,335.0,635.0,11000.0,,57,13379,2.0,1.0,,2016.0,745.0,6.1,2.35,0
146.0,95.0,21.0,503.0,12000.0,84037039.0,72591,15237,0.0,289.0,120000000.0,2001.0,802.0,6.8,2.35,0
70.0,92.0,12.0,1000.0,35000.0,85884815.0,9418,38450,0.0,53.0,90000000.0,2015.0,1000.0,5.0,1.85,0
269.0,121.0,0.0,919.0,10000.0,83077470.0,183247,14165,0.0,440.0,75000000.0,2008.0,1000.0,7.1,1.85,0
198.0,113.0,221.0,503.0,11000.0,100018837.0,156348,13446,0.0,380.0,90000000.0,2008.0,600.0,5.5,1.85,0
253.0,106.0,0.0,1000.0,22000.0,78747585.0,89770,35367,0.0,342.0,88000000.0,2015.0,11000.0,5.6,2.35,39000
281.0,146.0,14000.0,681.0,3000.0,78616689.0,238747,6217,0.0,2153.0,100000000.0,2001.0,882.0,7.1,1.85,11000
122.0,88.0,50.0,441.0,691.0,75817994.0,32049,2622,0.0,179.0,90000000.0,2003.0,569.0,4.9,2.35,988
159.0,150.0,0.0,135.0,11000.0,100853835.0,200556,12289,2.0,611.0,90000000.0,1997.0,1000.0,7.4,2.35,15000
180.0,119.0,719.0,423.0,833.0,73209340.0,101834,2356,0.0,628.0,95000000.0,2000.0,624.0,5.7,1.85,0
227.0,128.0,521.0,249.0,591.0,72515360.0,86152,2100,1.0,411.0,80000000.0,2005.0,249.0,6.4,2.35,0
183.0,106.0,87.0,918.0,8000.0,68558662.0,86627,10882,0.0,204.0,90000000.0,2013.0,956.0,5.9,2.35,28000
157.0,117.0,101.0,3000.0,18000.0,65653758.0,102747,33154,1.0,316.0,95000000.0,2003.0,11000.0,5.5,2.35,0
196.0,129.0,209.0,886.0,11000.0,64685359.0,40862,23031,6.0,139.0,90000000.0,2016.0,11000.0,6.9,2.35,15000
64.0,116.0,176.0,84.0,192.0,61355436.0,52136,475,0.0,184.0,68000000.0,1997.0,117.0,6.2,2.35,0
142.0,114.0,12000.0,307.0,11000.0,26871.0,121259,12499,2.0,361.0,92000000.0,2001.0,577.0,7.0,2.35,0
181.0,114.0,0.0,281.0,3000.0,60874615.0,60467,4902,0.0,949.0,90000000.0,2000.0,933.0,5.6,2.35,0
240.0,96.0,107.0,350.0,11000.0,143618384.0,165333,12071,0.0,186.0,90000000.0,2011.0,560.0,7.0,2.35,19000
93.0,132.0,0.0,957.0,49000.0,58220776.0,87785,55254,0.0,362.0,100000000.0,1999.0,1000.0,6.8,1.85,0
84.0,104.0,81.0,612.0,3000.0,47474112.0,58227,5062,0.0,181.0,90000000.0,1997.0,643.0,5.4,1.85,2000
66.0,111.0,79.0,2000.0,11000.0,42877165.0,45602,26088,0.0,114.0,86000000.0,1997.0,11000.0,6.1,2.35,979
136.0,138.0,0.0,123.0,14000.0,35168677.0,49311,15149,1.0,278.0,100000000.0,2002.0,602.0,6.7,2.35,0
369.0,100.0,128.0,78.0,596.0,56114221.0,110486,1261,3.0,695.0,120000000.0,2015.0,360.0,4.3,2.35,41000
166.0,129.0,468.0,183.0,919.0,37567440.0,113065,2024,0.0,337.0,20000000.0,1982.0,691.0,6.9,2.35,0
201.0,144.0,2000.0,537.0,680.0,61644321.0,148238,2523,0.0,529.0,88000000.0,2005.0,655.0,8.0,2.35,0
47.0,110.0,96.0,554.0,887.0,190562.0,2508,2728,0.0,24.0,90000000.0,2010.0,886.0,4.4,2.35,788
175.0,140.0,378.0,599.0,12000.0,120147445.0,57661,13808,0.0,455.0,87000000.0,2003.0,947.0,7.3,2.35,0
114.0,113.0,101.0,848.0,22000.0,241688385.0,144053,26239,0.0,395.0,92000000.0,1996.0,946.0,6.3,2.35,0
187.0,106.0,357.0,4000.0,23000.0,144512310.0,272223,45327,2.0,988.0,38000000.0,2001.0,14000.0,6.7,2.35,14000
221.0,143.0,0.0,272.0,15000.0,233630478.0,394317,15838,1.0,1051.0,90000000.0,2000.0,410.0,7.7,1.85,23000
206.0,108.0,750.0,971.0,49000.0,197992827.0,132501,70996,0.0,548.0,100000000.0,2006.0,20000.0,6.5,2.35,0
239.0,108.0,521.0,129.0,13000.0,176049130.0,348232,14161,1.0,806.0,75000000.0,2004.0,805.0,7.8,2.35,0
142.0,124.0,249.0,936.0,11000.0,172620724.0,146134,23603,1.0,393.0,85000000.0,1997.0,10000.0,6.4,2.35,0
186.0,116.0,0.0,471.0,11000.0,183405771.0,402645,13028,4.0,845.0,85000000.0,2001.0,1000.0,7.8,2.35,0
228.0,110.0,545.0,5000.0,14000.0,20315324.0,88542,27694,8.0,254.0,75000000.0,2011.0,8000.0,5.8,2.35,19000
256.0,91.0,266.0,11000.0,12000.0,148313048.0,164148,37142,2.0,168.0,85000000.0,2012.0,11000.0,7.1,1.85,28000
222.0,107.0,36.0,118.0,283.0,127706877.0,142496,662,2.0,399.0,85000000.0,2007.0,142.0,7.1,2.35,0
103.0,44.0,,148.0,544.0,,159910,996,1.0,270.0,,,183.0,8.6,1.78,59000
298.0,115.0,79.0,820.0,18000.0,126149655.0,166693,36237,1.0,276.0,85000000.0,2012.0,16000.0,6.8,2.35,19000
84.0,100.0,36.0,439.0,2000.0,66941559.0,26413,4182,1.0,77.0,85000000.0,2000.0,795.0,4.8,1.85,372
236.0,104.0,420.0,535.0,2000.0,78009155.0,110073,3768,5.0,194.0,75000000.0,2011.0,906.0,6.2,2.35,0
157.0,138.0,278.0,213.0,14000.0,63224849.0,182757,17423,3.0,483.0,85000000.0,2006.0,3000.0,6.9,1.85,19000
81.0,140.0,12000.0,619.0,10000.0,111544445.0,188116,11951,4.0,415.0,90000000.0,1998.0,660.0,7.3,2.35,0
187.0,120.0,278.0,963.0,11000.0,112703470.0,69860,15226,2.0,214.0,85000000.0,2009.0,2000.0,6.6,1.85,0
238.0,122.0,0.0,11000.0,14000.0,117144465.0,256928,43499,3.0,288.0,85000000.0,2007.0,13000.0,6.9,2.35,0
